,업종명,인허가일자,업소명,영업자,소재지(도로명),소재지,영업장면적,소재지전화,법인명,업태명,업종명.1
1053,일반음식점,39183,강변농장식당,김재순,경상북도 칠곡군 지천면 용산강가길 105-2,경상북도 칠곡군 지천면 용산리 28번지 3호  ,111.22,053-311-9298,-,한식,일반음식점
1054,일반음식점,39184,굿모닝김밥천국,신진식,경상북도 칠곡군 북삼읍 금오대로 284,경상북도 칠곡군 북삼읍 인평리 1083번지 2호  ,46.02,054-973-7337,-,김밥(도시락),일반음식점
1055,일반음식점,39184,본죽북삼점,배순단,경상북도 칠곡군 북삼읍 금오대로 284,경상북도 칠곡군 북삼읍 인평리 1083번지 2호  ,51.12,054-973-6283,-,한식,일반음식점
1056,일반음식점,39189,오뚜기식당,유금란,경상북도 칠곡군 북삼읍 어로4길 24,경상북도 칠곡군 북삼읍 어로리 656번지 1호  ,178.5,054-975-6090,-,한식,일반음식점
1057,일반음식점,39189,누리마을감자탕북삼점,정나경,경상북도 칠곡군 북삼읍 북삼로 26,경상북도 칠곡군 북삼읍 인평리 1079번지 1호  ,308.19,054-972-1082,-,한식,일반음식점
1058,일반음식점,39190,허대구대구통닭석적점,김선명,경상북도 칠곡군 석적읍 유학로 70-1,경상북도 칠곡군 석적읍 중리 215번지 4호  ,72.46,,-,통닭(치킨),일반음식점
1059,일반음식점,39205,다사랑석적점,배효상,경상북도 칠곡군 석적읍 북중리12길 1,경상북도 칠곡군 석적읍 중리 201번지 5호  ,124.8,054-976-6636,-,한식,일반음식점
1060,일반음식점,39205,녹수정,김미란,경상북도 칠곡군 동명면 남원로 459,경상북도 칠곡군 동명면 남원리 222번지 1호  ,98.0,,-,한식,일반음식점
1061,일반음식점,39212,성조식당,구자관,경상북도 칠곡군 지천면 신동로5길 82,경상북도 칠곡군 지천면 신리 445번지 13호  ,109.84,054-972-4525,-,한식,일반음식점
1062,일반음식점,39212,와촌손칼국시왜관직영점,김영희,경상북도 칠곡군 왜관읍 석전로10길 76,경상북도 칠곡군 왜관읍 석전리 618번지  ,109.15,054-974-7347,-,한식,일반음식점
1063,일반음식점,39218,에이준피자(본점),김경옥,경상북도 칠곡군 왜관읍 중앙로 123-14,경상북도 칠곡군 왜관읍 왜관리 776번지 103호  ,48.3,054-977-9559,-,패스트푸드,일반음식점
1064,일반음식점,39218,대한상회,이재문,경상북도 칠곡군 석적읍 남중리1길 46,경상북도 칠곡군 석적읍 중리 242번지 8호  ,104.37,054-977-9328,-,한식,일반음식점
1065,일반음식점,39219,대한호프,정미화,경상북도 칠곡군 북삼읍 북삼로 157,경상북도 칠곡군 북삼읍 숭오리 17번지 7호  ,109.78,054-974-0202,-,호프/통닭,일반음식점
1066,일반음식점,39219,한우물,도화수,경상북도 칠곡군 왜관읍 현대로 40-65,경상북도 칠곡군 왜관읍 삼청리 546번지 4호  ,99.51,054-971-3332,-,한식,일반음식점
1067,일반음식점,39219,의정부본가부대찌개전문점석적점,손영희,경상북도 칠곡군 석적읍 북중리1길 59,경상북도 칠곡군 석적읍 중리 87번지 9호  ,71.63,054-977-0134,-,한식,일반음식점
1068,일반음식점,39225,명인참치,김선애,경상북도 칠곡군 석적읍 북중리3길 31,경상북도 칠곡군 석적읍 중리 92번지 19호  ,129.96,054-976-0391,-,일식,일반음식점
1069,일반음식점,39231,동명상휴게소(분식코너),고재욱,경상북도 칠곡군 동명면 중앙고속도로 123,경상북도 칠곡군 동명면 가천리 120번지 2호 외 53필지 ,153.9,054-977-6921,(주)대현하이웨이,분식,일반음식점
1070,일반음식점,39231,동명하휴게소(분식코너),고재욱,경상북도 칠곡군 동명면 중앙고속도로 122,경상북도 칠곡군 동명면 가천리 117번지 7호 외 60필지 ,170.01,054-977-6901,(주)대현하이웨이,분식,일반음식점
1071,일반음식점,39233,원빙고떡볶이,도윤희,경상북도 칠곡군 석적읍 남중리1길 42-1,경상북도 칠곡군 석적읍 중리 242번지 3호  ,76.88,054-976-9731,-,한식,일반음식점
1072,일반음식점,39245,오작교,김옥순,경상북도 칠곡군 동명면 한티로 678,경상북도 칠곡군 동명면 기성리 78번지 14호  ,197.63,054-973-5929,-,한식,일반음식점
1073,일반음식점,39247,마산보양탕,방맹순,경상북도 칠곡군 왜관읍 2번도로길 85,경상북도 칠곡군 왜관읍 왜관리 210번지 23호  ,79.3,054-975-0089,-,탕류(보신용),일반음식점
1074,일반음식점,39248,안박사면옥,손헌숙,경상북도 칠곡군 석적읍 석적로 959,경상북도 칠곡군 석적읍 남율리 747번지  ,163.8,054-977-4282,-,한식,일반음식점
1075,일반음식점,39260,학명식당,김복순,경상북도 칠곡군 동명면 경북대로 710-1,경상북도 칠곡군 동명면 학명리 345번지 1호  ,17.63,054-976-0220,-,한식,일반음식점
1076,일반음식점,35124,삼미식육식당,장준희,경상북도 칠곡군 왜관읍 시장1길 7-6,"경상북도 칠곡군 왜관읍 왜관리 211번지 182호 29,127,182 ",37.64,054-973-8316,-,식육(숯불구이),일반음식점
1077,일반음식점,39266,이도불족,윤봉자,경상북도 칠곡군 석적읍 유학로 68,경상북도 칠곡군 석적읍 중리 215번지 2호  ,60.48,054-971-8799,-,정종/대포집/소주방,일반음식점
1078,일반음식점,39266,하늘오리,정진임,경상북도 칠곡군 동명면 한티로 568,경상북도 칠곡군 동명면 기성리 233번지 4호  ,144.26,054-977-8052,-,한식,일반음식점
1079,일반음식점,39268,하이테크 구내식당,이점순,경상북도 칠곡군 왜관읍 공단로1길 83,경상북도 칠곡군 왜관읍 삼청리 926번지  ,253.71,054-976-4477,-,한식,일반음식점
1080,일반음식점,39269,해롱이두마리치킨&핫사랑,임순단,경상북도 칠곡군 북삼읍 대실1길 14-23,경상북도 칠곡군 북삼읍 인평리 108번지  ,60.55,054-972-9285,-,통닭(치킨),일반음식점
1081,일반음식점,39273,불불불닭발과오돌뼈,이미숙,경상북도 칠곡군 석적읍 북중리11길 6-1,경상북도 칠곡군 석적읍 중리 201번지 10호  ,52.9,054-977-8280,-,한식,일반음식점
1082,일반음식점,39274,통큰왕갈비,신남희,경상북도 칠곡군 북삼읍 북삼로 117,경상북도 칠곡군 북삼읍 인평리 669번지 11호  ,94.43,054-975-4659,-,한식,일반음식점
1083,일반음식점,39281,민아칼국시,권영희,경상북도 칠곡군 지천면 신동로 147,경상북도 칠곡군 지천면 신리 409번지 2호  ,40.87,054-977-9982,-,한식,일반음식점
1084,일반음식점,39286,양푼이갈비찜,박우삼,경상북도 칠곡군 석적읍 유학로 6 (B동),경상북도 칠곡군 석적읍 중리 87번지 2호 B동 ,68.15,054-976-4226,-,한식,일반음식점
1085,일반음식점,39296,용수가든,강금례,경상북도 칠곡군 가산면 용매로 645 (나동),경상북도 칠곡군 가산면 용수리 32번지 1호 나동 ,58.04,054-971-8269,-,한식,일반음식점
1086,일반음식점,39303,부어치킨,박용숙,경상북도 칠곡군 왜관읍 중앙로 73,경상북도 칠곡군 왜관읍 왜관리 841번지 43호  ,16.0,,-,통닭(치킨),일반음식점
1087,일반음식점,39308,거북이식당,정유숙,경상북도 칠곡군 석적읍 서중리5길 67,경상북도 칠곡군 석적읍 중리 641번지 7호  ,199.44,054-976-7613,-,한식,일반음식점
1088,일반음식점,39311,삼겹파티,이나영,경상북도 칠곡군 석적읍 북중리3길 18-1,경상북도 칠곡군 석적읍 중리 138번지 14호  ,224.4,054-977-6777,-,식육(숯불구이),일반음식점
1089,일반음식점,39315,죽도,장재용,경상북도 칠곡군 왜관읍 중앙로4길 12-1,경상북도 칠곡군 왜관읍 왜관리 252번지 5호  ,62.31,054-971-3737,-,일식,일반음식점
1090,일반음식점,39318,황학골식육식당,박순희,경상북도 칠곡군 지천면 신동로 119,경상북도 칠곡군 지천면 신리 559번지 1호  ,153.65,054-973-0429,-,한식,일반음식점
1091,일반음식점,39321,천석만석국수방,현윤식,경상북도 칠곡군 북삼읍 북삼로 156,경상북도 칠곡군 북삼읍 숭오리 16번지 14호  ,62.22,054-975-7210,-,식육(숯불구이),일반음식점
1092,일반음식점,39331,경상도바베큐,정재현,경상북도 칠곡군 가산면 다부거문1길 168,경상북도 칠곡군 가산면 다부리 759번지  ,178.46,054-972-6294,-,기타,일반음식점
1093,일반음식점,39335,소양생삼겹살,박길선,경상북도 칠곡군 동명면 백송로 820,경상북도 칠곡군 동명면 263번지 9호  ,24.5,054-976-8669,-,식육(숯불구이),일반음식점
1094,일반음식점,39336,석거촌낙지,문진희,경상북도 칠곡군 북삼읍 북삼로 91,경상북도 칠곡군 북삼읍 인평리 1066번지 8호  ,102.0,054-974-9986,-,한식,일반음식점
1095,일반음식점,39343,연화정지리산산채정식,박경희,경상북도 칠곡군 동명면 한티로 578,경상북도 칠곡군 동명면 기성리 241번지 4호  ,265.7,054-975-9501,-,한식,일반음식점
1096,일반음식점,39343,선산할매고추장불고기,장말수,경상북도 칠곡군 북삼읍 안산2길 5-8,경상북도 칠곡군 북삼읍 숭오리 30번지 12호  ,80.86,054-974-7807,-,식육(숯불구이),일반음식점
1097,일반음식점,39357,부어치킨중리점,조창현,경상북도 칠곡군 석적읍 유학로 3,경상북도 칠곡군 석적읍 중리 86번지 12호  ,61.75,,-,통닭(치킨),일반음식점
1098,일반음식점,39360,우미관,손근중,"경상북도 칠곡군 북삼읍 북삼로11길 37-10, 상가동 101호 (동부늘푸른타운)",경상북도 칠곡군 북삼읍 인평리 271번지 1호 동부늘푸른타운 상가동 101호,90.27,054-974-4499,-,중국식,일반음식점
1099,일반음식점,39360,고궁식당,김철구,경상북도 칠곡군 왜관읍 칠곡대로 1815-2,경상북도 칠곡군 왜관읍 삼청리 590번지 1호  ,181.1,054-974-0055,-,한식,일반음식점
1100,일반음식점,39363,이화수매운탕,이호준,경상북도 칠곡군 북삼읍 북삼로 125,경상북도 칠곡군 북삼읍 인평리 669번지 3호  ,95.55,054-972-0102,-,한식,일반음식점
1101,일반음식점,39364,동화연,최금순,경상북도 칠곡군 석적읍 남구미로 191,경상북도 칠곡군 석적읍 중리 721번지 4호 외 2필지 ,173.88,054-971-9999,-,탕류(보신용),일반음식점
1102,일반음식점,39365,한마당식당,윤용학,경상북도 칠곡군 왜관읍 공단로 198-7,경상북도 칠곡군 왜관읍 금산리 986번지 15호  ,198.0,054-977-3229,-,한식,일반음식점
1103,일반음식점,39371,일광복집,김정호,경상북도 칠곡군 석적읍 장곡길 145,경상북도 칠곡군 석적읍 중리 191번지 3호  ,147.6,054-971-1970,-,복어취급,일반음식점
1104,일반음식점,39371,가림식당,박남순,경상북도 칠곡군 기산면 지산로 869-4,경상북도 칠곡군 기산면 평복리 162번지 16호  ,63.0,054-971-5508,-,한식,일반음식점
1105,일반음식점,39371,낙지랑찜이랑,최윤영,경상북도 칠곡군 석적읍 유학로 59,경상북도 칠곡군 석적읍 중리 223번지 4호  ,104.86,054-977-8682,-,한식,일반음식점
1106,일반음식점,39371,천년갈비,최선영,경상북도 칠곡군 가산면 인동가산로 799-4,경상북도 칠곡군 가산면 학하리 50번지 1호  ,198.63,054-971-0171,-,한식,일반음식점
1107,일반음식점,39372,해뜨는집,차연옥,경상북도 칠곡군 왜관읍 중앙로5길 3-2,경상북도 칠곡군 왜관읍 왜관리 232번지 14호  ,58.47,054-975-4379,-,한식,일반음식점
1108,일반음식점,39378,맛깔참죽,윤수영,경상북도 칠곡군 왜관읍 중앙로 148,경상북도 칠곡군 왜관읍 왜관리 293번지 13호  ,37.05,054-973-6233,-,한식,일반음식점
1109,일반음식점,39379,자율식당,김유미,경상북도 칠곡군 북삼읍 인평중앙로 30-4,경상북도 칠곡군 북삼읍 인평리 392번지 8호  ,100.8,054-973-5540,-,한식,일반음식점
1110,일반음식점,39379,무림훈제,송복연,경상북도 칠곡군 약목면 칠곡대로 810,경상북도 칠곡군 약목면 무림리 810번지 1호  ,231.66,054-973-6815,-,한식,일반음식점
1111,일반음식점,39400,늘봄날,강호연,경상북도 칠곡군 왜관읍 석전로 109,경상북도 칠곡군 왜관읍 석전리 533번지 8호 외 3필지 ,149.57,054-977-9200,-,한식,일반음식점
1112,일반음식점,39406,물레방아숯불오리,조수현,"경상북도 칠곡군 동명면 송림길 29, 나동",경상북도 칠곡군 동명면 구덕리 189번지 1호 외 2필지 나동 ,219.35,054-977-1152,-,한식,일반음식점
1113,일반음식점,39408,BS치킨,안소현,경상북도 칠곡군 왜관읍 중앙로 103,경상북도 칠곡군 왜관읍 왜관리 777번지 189호  ,14.78,054-977-9922,-,통닭(치킨),일반음식점
1114,일반음식점,39408,여물통,고영식,경상북도 칠곡군 석적읍 남중리1길 10,경상북도 칠곡군 석적읍 중리 648번지 4호  ,234.87,054-977-0205,-,한식,일반음식점
1115,일반음식점,39421,산호갈비,김영숙,경상북도 칠곡군 북삼읍 북삼로 113,경상북도 칠곡군 북삼읍 인평리 670번지 1호  ,111.82,054-972-8805,-,식육(숯불구이),일반음식점
1116,일반음식점,39422,동해횟집,김태경,경상북도 칠곡군 왜관읍 석전로 5,경상북도 칠곡군 왜관읍 왜관리 188번지 1호  ,91.89,054-971-6070,-,회집,일반음식점
1117,일반음식점,39427,신전떡볶이오태북삼점,김양순,경상북도 칠곡군 북삼읍 금오대로10길 19 (102호),경상북도 칠곡군 북삼읍 인평리 1031번지 4호 102호 ,41.01,054-975-1192,-,분식,일반음식점
1118,일반음식점,39433,내가찜한닭,배윤호,경상북도 칠곡군 석적읍 동중리10길 12,경상북도 칠곡군 석적읍 중리 229번지  ,67.15,054-976-5110,-,한식,일반음식점
1119,일반음식점,39442,황학산휴양림식당,윤귀자,경상북도 칠곡군 지천면 황학2길 16-38,경상북도 칠곡군 지천면 황학리 244번지 4호  ,152.0,054-972-0605,-,한식,일반음식점
1120,일반음식점,39443,짬뽕전문점미가,박세영,경상북도 칠곡군 북삼읍 북삼로 113,경상북도 칠곡군 북삼읍 인평리 670번지 1호  ,131.6,054-973-4877,-,분식,일반음식점
1121,일반음식점,39454,신전떡볶이 왜관.약목점,김남기,경상북도 칠곡군 왜관읍 중앙로11길 2,경상북도 칠곡군 왜관읍 왜관리 291번지 12호  ,39.35,054-974-2799,-,분식,일반음식점
1122,일반음식점,39456,투다리 왜관3주공점,남현옥,"경상북도 칠곡군 왜관읍 평장7길 5, 203호 (왜관주공3차상가동 )",경상북도 칠곡군 왜관읍 왜관리 590번지 왜관주공3차상가동 203호,40.84,054-975-0028,-,호프/통닭,일반음식점
1123,일반음식점,39462,삼일숯불막창,김금순,경상북도 칠곡군 왜관읍 남부3길 7,경상북도 칠곡군 왜관읍 왜관리 777번지 66호  ,40.43,054-973-5579,-,호프/통닭,일반음식점
1124,일반음식점,39464,현옥이네밥상,황상련,경상북도 칠곡군 왜관읍 중앙로5길 18-2,경상북도 칠곡군 왜관읍 왜관리 216번지 69호  ,37.16,054-973-7969,-,한식,일반음식점
1125,일반음식점,39468,미소,반숙희,-,경상북도 칠곡군 북삼읍 숭오리 16번지 7호  ,143.27,054-972-6592,-,한식,일반음식점
1126,일반음식점,39469,시골집,이병재,경상북도 칠곡군 지천면 신동로 135-1,경상북도 칠곡군 지천면 신리 512번지 4호  ,40.01,054-972-2223,-,한식,일반음식점
1127,일반음식점,39470,이경규의돈치킨,석봉기,경상북도 칠곡군 석적읍 북중리4길 34,경상북도 칠곡군 석적읍 중리 154번지 2호  ,41.82,054-976-9985,-,통닭(치킨),일반음식점
