연번,업소명,업종명,소재지,전화번호,비고
1089,노리터,일반음식점,"경상북도 영천시 충효로 145 (야사동, 주공아파트상가동)",054-335-9233,영업유무확인불가
1090,부천성해물짬뽕,일반음식점,경상북도 영천시 임고면 포은로 185,054-336-3303,영업
1091,설목식당,일반음식점,"경상북도 영천시 금호읍 금호로 101, 10호 (금호전통시장상설점포)",054-338-0900,영업
1092,고봉민김밥 영천문외점,일반음식점,"경상북도 영천시 충효로 62, 1층 (문외동)",054-333-8253,영업
1093,김순희순두부,일반음식점,경상북도 영천시 북안면 운북로 2035,054-334-2999,영업
1094,이웃집소녀 떡볶이,일반음식점,"경상북도 영천시 충효로 81, 1층 (문외동)",050-4570-2949,영업
1095,배가족보,일반음식점,"경상북도 영천시 언하공단로 64, 101호 (망정동)",054-333-0077,영업
1096,이랑분식,일반음식점,경상북도 영천시 상록5길 25 (야사동),054-336-7155,영업
1097,아이러브피자 앤 치킨,일반음식점,"경상북도 영천시 충효로 145, 상가동 1층 101호 (야사동, 주공아파트)",054-336-9290,영업
1098,분식맘,일반음식점,"경상북도 영천시 금호읍 금호로 101, 제2지구동 1층 4호 (금호전통시장상설점포)",054-000-0000,영업
1099,놀부부대찌개○놀부보쌈,일반음식점,경상북도 영천시 언하공단로 103 (망정동),054-336-6877,영업
1100,수레,일반음식점,경상북도 영천시 청통면 사일로 134,054-000-0000,영업유무확인불가
1101,조원국수김밥,일반음식점,경상북도 영천시 금호읍 금호로 110-1,054-333-5655,영업
1102,족발명가,일반음식점,"경상북도 영천시 언하공단로 74, 2층 201호 (망정동)",054-000-0000,영업
1103,휴베이스볼파크랜드,일반음식점,경상북도 영천시 금호읍 대구대길 566-35,054-000-0000,영업
1104,황금돈돼지,일반음식점,경상북도 영천시 하이브리드로 700-128 (봉동),054-334-7937,영업
1105,달구지막창,일반음식점,"경상북도 영천시 창신1길 35, 110동 112호 (망정동, 영천아이존빌스타)",054-337-8810,영업유무확인불가
1106,카페작은숲,일반음식점,경상북도 영천시 임고면 포은로 485,054-336-8120,영업
1107,봄내반점,일반음식점,경상북도 영천시 중앙동3길 27 (문외동),054-335-2139,영업
1108,동경참치,일반음식점,경상북도 영천시 동부로 3 (조교동),054-335-9880,영업
1109,금호막썰어횟집,일반음식점,경상북도 영천시 금호읍 금호로 131,054-338-0903,영업
1110,비턴,일반음식점,"경상북도 영천시 충효로 62, 2층 (문외동)",054-337-0088,영업
1111,양파구이,일반음식점,경상북도 영천시 신녕면 장수로 1657,054-000-0000,영업
1112,옛날시장통닭,일반음식점,"경상북도 영천시 창신1길 35, 110동 1층 110호 (망정동, 영천아이존빌스타아파트)",054-332-9888,영업
1113,스마일돈까스,일반음식점,경상북도 영천시 중앙동1길 51 (문외동),054-332-7016,영업
1114,오춘자비어,일반음식점,경상북도 영천시 중앙동1길 51 (문외동),054-333-2468,영업
1115,돌섬대어횟집,일반음식점,경상북도 영천시 한방로 77 (도동),054-335-3525,영업
1116,부흥회식당,일반음식점,경상북도 영천시 문외4길 32 (문외동),054-333-8933,영업
1117,작은마을카페,일반음식점,"경상북도 영천시 금완로 47, 주)2호 (완산동)",054-338-1232,영업
1118,상송삼거리식당,일반음식점,경상북도 영천시 화북면 천문로 3042,054-335-7133,영업
1119,장치국수,일반음식점,경상북도 영천시 장천2길 16 (조교동),054-337-5207,영업
1120,신엄마손칼국수,일반음식점,"경상북도 영천시 신녕면 본관시장길 3, B동 15호 ((신녕공설시장상설점포))",054-338-1472,영업
1121,오빠야가 꿉으께,일반음식점,"경상북도 영천시 야사4길 11, A동 202호 (야사동)",054-335-1155,영업
1122,뼈마시감자탕부대찌게,일반음식점,"경상북도 영천시 하이브리드로 700-129 (봉동, 주1동 )",054-332-3223,영업
1123,나루터,일반음식점,경상북도 영천시 상록2길 33 (야사동),054-331-8253,영업
1124,취바,일반음식점,"경상북도 영천시 언하공단로 70, 106호 (망정동)",054-338-2278,영업
1125,미니마차,일반음식점,경상북도 영천시 동문길 110 (문외동),054-331-8770,영업
1126,현대식당,일반음식점,경상북도 영천시 호국로 39 (야사동),054-334-7775,영업
1127,호식이두마리치킨영천3호점,일반음식점,"경상북도 영천시 하이브리드로 700-129, 주1동 (봉동)",054-336-3855,영업
1128,강남한우식육식당영천점,일반음식점,경상북도 영천시 충효로 156 (야사동),054-336-0956,영업
1129,착한고기영천점,일반음식점,경상북도 영천시 천문로 60 (도동),054-333-0884,영업
1130,영천식당,일반음식점,경상북도 영천시 청통면 청통로 894-58,054-335-8500,영업
1131,현풍닭칼국수영천점,일반음식점,경상북도 영천시 호국로 158 (조교동),054-334-3456,영업
1132,숲속안골길,일반음식점,경상북도 영천시 안골길 20-75 (괴연동),054-332-2377,영업
1133,고향손칼국수,일반음식점,"경상북도 영천시 하이브리드로 700-129, 103동 101호 (봉동)",054-338-8544,영업
1134,정아네횟집,일반음식점,"경상북도 영천시 금호읍 금호로 104, 6호 (금호전통시장상설점표 제2지구 )",054-335-5654,영업유무확인불가
1135,본전,일반음식점,경상북도 영천시 중앙동3길 20 (문외동),054-331-3848,영업
1136,콜호프,일반음식점,"경상북도 영천시 영천고2길 42, 14동 1호 (야사동, 문화아파트)",054-336-1110,영업
1137,죽림퓨전포차,일반음식점,경상북도 영천시 언하공단로 91 (망정동),054-000-0000,영업
1138,(주)영천영락원장례식장,일반음식점,경상북도 영천시 천문로 596-8 (오미동),054-336-4444,영업
1139,황토갈비한마당,일반음식점,경상북도 영천시 창신2길 39 (망정동),054-336-0800,영업
1140,윤미네백숙,일반음식점,경상북도 영천시 문외2길 18-11 (문외동),054-331-5598,영업
1141,구노포차,일반음식점,경상북도 영천시 장수로 52-2 (화룡동),054-338-9293,영업
1142,오빠야 찜닭,일반음식점,경상북도 영천시 호국로 59-1 (야사동),054-337-5855,영업
1143,치킨파티,일반음식점,경상북도 영천시 금호읍 금호로 32,054-337-7282,영업
1144,전원식당,일반음식점,경상북도 영천시 옛군청1길 11-11 (창구동),054-338-8911,영업
1145,새경주식당,일반음식점,"경상북도 영천시 시장4길 52, 영천공설시장 115호 (완산동)",054-000-0000,영업유무확인불가
1146,황룡,일반음식점,경상북도 영천시 강변로 34 (금노동),054-332-4848,영업
1147,신풍식당,일반음식점,경상북도 영천시 신녕면 완전3길 9,054-331-5880,영업
1148,아로하돈가스,일반음식점,경상북도 영천시 동부로 50 (망정동),054-332-6767,영업
1149,하누상회,일반음식점,경상북도 영천시 삼산길 14 (문외동),054-337-1892,영업
1150,미쳐버린파닭 찜닭,일반음식점,경상북도 영천시 호국로 80 (야사동),054-338-9294,영업
1151,마루찜닭(강남칼국수),일반음식점,경상북도 영천시 강남길 11 (완산동),054-331-9996,영업
1152,우성반점,일반음식점,경상북도 영천시 호국로 72 (야사동),054-335-3367,영업
1153,고경치킨,일반음식점,경상북도 영천시 고경면 호국로 1071-2,054-335-4243,영업
1154,육백감자탕,일반음식점,경상북도 영천시 금호읍 금호로 75,054-334-0773,영업
1155,정코다리 영천은해사점,일반음식점,경상북도 영천시 청통면 금송로 1038,054-336-1644,영업
1156,도양,일반음식점,경상북도 영천시 신녕면 신화로 233-20,054-000-0000,영업유무확인불가
1157,할매손두부,일반음식점,경상북도 영천시 북안면 돌할매로 215,054-338-6508,영업
1158,신통치킨,일반음식점,경상북도 영천시 삼산길 21 (문외동),054-332-9595,영업
1159,마라푸 마라탕,일반음식점,경상북도 영천시 삼산길 21 (문외동),054-336-7748,영업
1160,무봤나촌닭불쭈꾸미,일반음식점,경상북도 영천시 언하공단로 60 (망정동),054-337-7790,영업
1161,다모이,일반음식점,경상북도 영천시 창신1길 4 (망정동),054-000-0000,영업
1162,막창사냥꾼,일반음식점,경상북도 영천시 창신1길 4 (망정동),054-337-3371,영업
1163,고(go)막창,일반음식점,경상북도 영천시 충효로 62 (문외동),054-334-0066,영업유무확인불가
1164,초원매운탕,일반음식점,경상북도 영천시 임고면 포은로 483,054-335-7272,영업
1165,물자리 매운탕,일반음식점,경상북도 영천시 화남면 현고길 9,054-331-5060,영업
1166,백송식당,일반음식점,경상북도 영천시 화북면 자천9길 6,054-337-2939,영업
1167,수가성 영천점,일반음식점,경상북도 영천시 삼산길 21 (문외동),054-335-7531,영업
1168,황소식당,일반음식점,경상북도 영천시 화남면 천문로 1613,054-338-1377,영업
1169,코다이,일반음식점,경상북도 영천시 호국로 120 (망정동),054-333-5032,영업
1170,가마치통닭,일반음식점,경상북도 영천시 시장2길 9 (완산동),054-336-7054,영업
1171,만복이쭈꾸미낙지볶음,일반음식점,"경상북도 영천시 영화로 336, 2층 (조교동)",054-336-5222,영업
1172,안동숯불,일반음식점,"경상북도 영천시 상록4길 31 (야사동, 주공아파트상가동)",054-332-3692,영업
1173,알콜,일반음식점,경상북도 영천시 하이브리드로 700-129 (봉동),054-338-6933,영업
1174,엘가의벤치,일반음식점,"경상북도 영천시 언하공단로 74, 101호 (망정동)",054-336-1677,영업
1175,광림식당,일반음식점,경상북도 영천시 신녕면 장수로 1760-5,054-000-0000,영업유무확인불가
1176,꺽정이콩국수,일반음식점,경상북도 영천시 금호읍 금호로 165,054-336-4999,영업
1177,연지순두부전골,일반음식점,경상북도 영천시 구산길 4 (완산동),054-333-6671,영업
1178,드원타이,일반음식점,경상북도 영천시 금호읍 원제2길 16-7,054-000-0000,영업
1179,어탕가,일반음식점,경상북도 영천시 신녕면 장수로 1607,054-335-3040,영업
1180,미인계금호통닭,일반음식점,경상북도 영천시 금호읍 금호로 112,054-331-9996,영업
1181,(주)골프존카운티 청통스타트 하우스,일반음식점,경상북도 영천시 청통면 청통로 733,054-339-8071,영업유무확인불가
1182,(주)골프카운터 영천클럽하우스,일반음식점,경상북도 영천시 청통면 청통로 733,054-339-8023,영업유무확인불가
1183,로바다야끼나고야,일반음식점,경상북도 영천시 동문길 133 (문외동),054-333-1616,영업
1184,벗나무식당,일반음식점,경상북도 영천시 고경면 용담로 2072,054-331-0648,영업
1185,(주)골프존카운티청통그늘집(1),일반음식점,경상북도 영천시 청통면 청통로 733,054-000-0000,영업유무확인불가
1186,(주)골프존카운티청통그늘집(2),일반음식점,경상북도 영천시 청통면 청통로 733,054-339-8071,영업유무확인불가
1187,본관돼지촌,일반음식점,경상북도 영천시 신녕면 장수로 1694,054-331-8388,영업
1188,맛고을,일반음식점,경상북도 영천시 모란2길 29-11 (야사동),054-335-2297,영업
1189,강희네식당,일반음식점,경상북도 영천시 신녕면 장수로 1607,054-336-2373,영업
1190,대구식당막창,일반음식점,경상북도 영천시 하이브리드로 700-129 (봉동),054-338-3358,영업유무확인불가
1191,다솜식당,일반음식점,"경상북도 영천시 금호읍 금호로 123-1, 15호 (시장1지구 )",054-338-3577,영업
1192,또바기식당,일반음식점,경상북도 영천시 하이브리드로 700-129 (봉동),054-335-5772,영업
1193,공원숯불,일반음식점,경상북도 영천시 문화원길 18 (문내동),054-335-3400,영업
1194,영풍닭대감,일반음식점,"경상북도 영천시 하이브리드로 700-129, 302호 (봉동)",054-335-7955,영업
1195,또봉이통닭,일반음식점,경상북도 영천시 청통면 청통로 780,054-336-1719,영업
1196,역전참숯석쇠구이,일반음식점,경상북도 영천시 완산로 9 (완산동),054-333-2244,영업
1197,백금반점,일반음식점,"경상북도 영천시 시장5길 22, 6호 (완산동, 소매점 7호 )",054-338-8869,영업
1198,장수촌,일반음식점,경상북도 영천시 금호읍 교대2길 25,054-336-3632,영업
1199,옛날밥상,일반음식점,경상북도 영천시 중앙동3길 27 (문외동),054-337-6858,영업
1200,119불닭발,일반음식점,"경상북도 영천시 언하공단로 66, 101호 (망정동)",054-336-2303,영업
1201,조선명가,일반음식점,경상북도 영천시 청통면 청통로 690,054-335-3234,영업
1202,맛집엄마네등푸른생선회,일반음식점,경상북도 영천시 언하공단로 66 (망정동),054-337-8810,영업
